,date,year,month,day,content,replies,retweet,likes
450,2019-11-02 20:59:40,2019,11,2,temu bilateral dengan presiden fifa gianni infantino di bangkok terima kasih atas tunjuk indonesia jadi tuan rumah piala dunia u tahun bagai tuan rumah indonesia sambut baik jika tim dahulu fifa datang untuk koordinasi dengan pssi,680,1512,11102
451,2019-11-02 11:36:39,2019,11,2,tolak tuju bangkok thailand untuk hadir ktt ke asean yang gelar november selain hadir rangkai acara ktt saya juga ada jumlah temu bilateral di antara sore ini juga saya hendak temu dengan presiden fifa dan sekjen pbb,265,984,8905
452,2019-11-02 09:18:54,2019,11,2,pek telah lantik saya ke tanah papua lama dua hari saya unjung kota sorong gunung arfak manokwari kaimana dan jayapura papua adalah keping surga yang jatuh ke bumi tugas kita sama adalah jaga bangun dan maju,443,1929,13589
453,2019-11-01 14:41:58,2019,11,1,selamat kerja jenderal polisi idham aziz bagai kepala polisi negara republik indonesia,306,1755,13587
454,2019-11-01 09:38:37,2019,11,1,hukum harus beri berani dan dorong kepada para laku usaha bumn dan birokrasi untuk inovasi dan tegak bagaimana mesti yang jelasjelas tidak ada niat jahat jangan dicaricari salah tapi jika ada niat jahat ya sila selesai,359,1020,8361
455,2019-10-30 19:32:12,2019,10,30,di tengah situasi ekonomi dunia yang tidak tentu kita perlu sedia payung belum hujan genjot ekspor substitusi barangbarang impor dan tingkat investasi,645,1319,11341
456,2019-10-29 16:22:42,2019,10,29,hari ini saya di dua kota yang belum lama guncang gempa bumi pagi di ambon siang di palu di dua daerah itu selain rekonstruksi dan bangun baru rumah warga perintah juga baik fasilitasfasilitas publik yang rusak,279,1030,9589
457,2019-10-29 10:11:17,2019,10,29,ikon baru papua jembatan youtefa yang saya resmi kemarin bentang di atas teluk youtefa jayapura jembatan ini bangun sejak dengan biaya rp t jembatan youtefa mangkas waktu jalan ke arah batas dan jadi destinasi wisata baru di papua,921,4754,26437
458,2019-10-28 16:53:48,2019,10,28,telah lantik kabinet periode ini kunjung pertama saya adalah ke papua saya harap situasi wamena dan daerah lain di papua kembali normal pascakerusuhan bukan sekadar normal cara fisik tapi juga kembali percaya,279,1325,11720
459,2019-10-28 13:00:02,2019,10,28,jejak rusuh di wamena kabupaten jayawijaya beberapa waktu lalu masih lihat di pasar wouma pagi ini saya ingin pasar wouma segera baik dan rampung dalam tempo dua minggu agar giat ekonomi di wamena kembali pulih,199,942,8529
460,2019-10-28 11:31:52,2019,10,28,gunung arfak dengan danau begitu indah dari udara kabupaten ini punya potensi ekonomi dan pariwisata untuk kembang tentu saja yang pertama harus bangun infrastruktur seperti jalan dari arfak ke manokwari jembatan dan bandara,344,1870,15929
461,2019-10-28 08:43:41,2019,10,28,sudah tahun lalu tapi ikrar pemuda indonesia dari seluruh nusantara yang kumpul pada oktober itu tetap gema hari ini saya ajak para pemuda gandeng tangan gerak indonesia sekarang dan akan datang di tangan pemuda negara ini akan maju,302,3765,14799
462,2019-10-27 20:54:13,2019,10,27,ribu warga di taman kota senja di kabupaten kaimana sore tadi bagi ajak saya tari seka tari adat masyarakat pesisir selatan papua saat langit mulai merah kami ke tepi anjung duduk hadap hadap laut arafuru saksi matahari perlahan benam,372,1701,14030
463,2019-10-27 17:18:41,2019,10,27,senja di kaimana,1122,2659,25791
464,2019-10-27 15:31:32,2019,10,27,tiba di gunung arfak papua barat pagi ini sambut ribu warga tari gembira dan kalung manikmanik di arfak saya dialog dengan pemda kena cepat bangun di kabupaten gunung arfak dan tinjau pasar ira terima kasih atas sambut warga arfak,300,1726,13761
465,2019-10-26 20:36:18,2019,10,26,tinggal jakarta sore tadi tuju papua sama menteri pupr dan menteri hubung kami inap di kota sorong malam ini untuk kunjung kerja esok hari perintah terus komitmen maju papua baik di bidang fisik maupun sumber daya manusia,662,1921,17004
466,2019-10-25 17:33:57,2019,10,25,dua belas figur yang jadi wakil menteri saya kenal kepada khalayak dan langsung lantik hari ini mereka akan segera kerja beri dukung pada tugastugas menteri selamat kerja,666,2111,16924
467,2019-10-25 10:05:05,2019,10,25,perintah akan ajak dpr terbit undangundang cipta lapang kerja dan uu daya umkm dua uu itu akan jadi omnibus law uu yang revisi sekaligus banyak uu hambat cipta lapang kerja dan kembang umkm agar kita bisa kerja dengan cepat,405,1468,11441
468,2019-10-24 15:40:13,2019,10,24,warmest congratulations pm justintrudeau on your successful reelection as fellow democracies i look forward to working closely with you for the benefit of both our two countries and peoples,283,999,9342
469,2019-10-24 14:07:00,2019,10,24,sidang kabinet paripurna pertama kabinet indonesia maju saya kembali tegas lagi bahwa tidak ada visimisi menteri yang ada hanya visimisi presiden dan wapres semua yang telah putus dalam rapat harus laksana tidak lagi debat di luar,443,2182,14933
470,2019-10-24 12:37:58,2019,10,24,kabar baik hari ini dari fifa council meeting di shanghai indonesia pilih jadi tuan rumah juara sepak bola piala dunia u tahun sambut ajang besar ini indonesia siap puluh stadion dari gelora bung karno pakansari bogor sampai manah solo,1461,13608,33588
471,2019-10-23 17:41:52,2019,10,23,usai lantik menteri kabinet indonesia maju saya kembali kerja bagaimana lima tahun kemarin para menteri juga langsung kerja saya tidak beri target hari karena kabinet indonesia maju lanjut kerja kabinet belum,680,2727,18009
472,2019-10-23 11:39:08,2019,10,23,leseh di undakundakan istana sama wakil presiden dan para menteri kabinet indonesia maju ada wajah lama ada muka baru semua akan kerja ikhtiar sama tuju indonesia maju pesan utama saya jangan korupsi selamat kerja,2754,16954,54078
473,2019-10-22 13:35:17,2019,10,22,moga urai segala ikat beri jalan keluar dari segala susah dan segala hajat kita kabul oleh allah swt sama seluruh santri para kiai dan ulama juga segenap umat kita ikhtiar laju bahtera bangsa tuju indonesia maju,677,2265,15363
474,2019-10-21 08:07:48,2019,10,21,saya ingin para menteri pilih adalah sosok yang inovatif produktif kerja keras dan cepat sosok yang tidak jebak rutinitas yang monoton tugas kita bukan hanya buat dan laksana bijak tetapi pasti masyarakat nikmat layan dan hasil bangun,1865,5359,30797
475,2019-10-20 21:46:46,2019,10,20,hari ini saya dan kiai ma ruf amin mulai abdi bagai presiden dan wakil presiden ri terima kasih para tokoh bangsa para kepala negara perintah dan utus khusus negara sahabat yang hadir terima kasih kepada seluruh rakyat indonesia,1591,7067,34805
476,2019-10-20 17:42:36,2019,10,20,pura babbara sompek pura tangkis golikku layar sudah kembang kemudi sudah pasang kita sama tuju indonesia maju,2010,11326,42665
477,2019-10-20 09:47:37,2019,10,20,kerja sama tuju indonesia maju,2865,11894,53552
478,2019-10-19 10:03:31,2019,10,19,lima tahun begitu singkat untuk hela negeri besar ini kejar tinggal anjak tuju bangsa yang maju dan kurang timpang antardaerah ini jumlah capai bangun lima tahun perintah jokowijk di bidang politik ekonomi dan sosial budaya,1303,4104,22122
479,2019-10-18 15:20:11,2019,10,18,foto sama di unda tangga istana pada hari kerja akhir perintah periode terima kasih bapak jusuf kalla juga segenap menteri kabinet yang telah kerja sama saya lama lima tahun akhir,1317,5482,30260
480,2019-10-18 08:08:25,2019,10,18,lima tahun periode ini jalan adalah lima tahun derap bangun infrastruktur di semua bidang jalan jalan tol jembatan labuh bendung bandara sampai pos lintas batas negara dengan itu kita percaya diri untuk lang sambut lima tahun ikut,1156,3103,17649
481,2019-10-17 08:51:12,2019,10,17,saya baca beberapa versi bocor menteri kabinet periode dengan antusias kalaukalau itu benar adalah bocor yang jelas susun kabinet sudah rampung saya umum segera telah lantik presiden pada oktober bisa hari yang sama atau telah,1631,2758,16685
482,2019-10-16 16:10:06,2019,10,16,saat temu pimpin mpr periode pagi ini kami sempat singgung soal amendemen uud yang penting adalah laku kaji dalam tampung usul semua tokoh akademisi dan masyarakat bun rumus jadi ikan sempat kepada mpr untuk,200,488,5330
483,2019-10-16 13:52:51,2019,10,16,terima pimpin mpr yang sampai undang lantik presiden dan wakil presiden pilih oktober datang kepada pimpin mpr saya harap agar selenggara upacara dan raya di acara itu laku sederhana tanpa kurang khidmat dan agung acara,302,722,7741
484,2019-10-15 10:04:53,2019,10,15,terima pak zulkifli hasan ketua mpr periode di istana kemarin kami diskus kena tantang indonesia ke depan ingat beliau adalah mantan ketua mpr saya tanya soal kaji mpr periode lalu atas amendemen batas uud dan rencana ke depan,270,467,5569
485,2019-10-14 17:19:49,2019,10,14,palapa ring jaring kabel optik yang hubung seluruh wilayah indonesia yang saya resmi tadi ibarat jalan tol untuk internet cepat tinggi banyak kabupatenkota di indonesia seluruh sudah hubung dengan jalan tol itu,659,1624,11184
486,2019-10-11 19:38:07,2019,10,11,temu sahabat bapak prabowo sore ini di istana kami diskus tentang ekonomi negara kita juga soal pindah ibu kota baru ke kalimantan timur bagaimana dengan isu soal koalisi tentu ada juga bicara soal itu tapi belum final,950,2612,16466
487,2019-10-11 17:40:42,2019,10,11,sudah lama saya janji untuk temu dengan pak sbyudhoyono presiden ri ke alhamdulillah kemarin waktu pas kami temu di istana merdeka kami bahas banyak hal tentang situasi bangsa kita tentang situasi ekonomi global dll,166,738,6545
488,2019-10-11 15:10:17,2019,10,11,anakanak sd dari sentani papua kunjung ke istana hari ini saya pernah temu mereka di sentani saat kunjung ke sana maret lalu usai banjir bandang terjang kampung mereka saat itu anakanak ini minta sekolah mereka baik dan ingin undang ke ibu kota,246,920,8940
489,2019-10-10 21:20:44,2019,10,10,saya juga ajak masyarakat untuk bersamasama rang radikalisme dan terorisme yang ada di tanah air hanya dengan upaya kita sama terorisme dan radikalisme akan bisa kita selesai dan berantas dari negara yang kita cinta ini,1637,930,6586
490,2019-10-10 21:19:48,2019,10,10,bapak wiranto saat ini dalam tangan tim dokter di rspad gatot subroto mohon doa untuk sembuh beliau kait peristiwa itu saya telah instruksi kepada polri untuk usut tuntas dan tindak tegas laku tusuk serta jaring,1617,1908,13206
491,2019-10-09 17:11:28,2019,10,9,pm singapura lee hsien loong pamer anggrek hibrida yang tengah mekar di jambang bunga ruang utama the istana kemarin nama anggrek silang ini dendrobium iriana jokowi dari nama ibu negara yang empat tahun lalu jadi tamu hormat di singapore botanic gardens,250,708,7323
492,2019-10-09 08:32:01,2019,10,9,saya dan pm singapura lee hsien loong kemarin bahas antara lain soal flight information region dalam annual leaders meeting tim teknis dua negara telah mulai temu pada oktober dan harap segera buah hasil konkret terima kasih pm lee,189,581,6149
493,2019-10-08 21:29:51,2019,10,8,tuju presidents lounge the istana singapura sama perdana menteri lee hsien loong sore tadi usai upacara sambut,151,504,5698
494,2019-10-08 21:22:01,2019,10,8,tak kurang dari kantor dan sarana didik ruko dan rumah rusak dalam rusuh di wamena september lalu belum ke singapura tadi saya perintah menteri pupr wakil menteri uang dan kepala bnpb untuk tangan rusa itu,396,722,5933
495,2019-10-08 17:59:41,2019,10,8,tuju singapura sore ini untuk hadir annual leaders meeting dengan perdana menteri lee hsien loong kami temu untuk bahas antara lain dua kawasan industri kerjasama indonesia dan singapura kendal industrial park di jawa tengah dan nongsa digital park di kota batam,181,543,5569
496,2019-10-07 19:24:13,2019,10,7,perdana menteri belanda mark rutte tiba di istana bogor siang tadi di antara negaranegara eropa belanda adalah mitra dagang nomor dua besar indonesia mitra investasi nomor satu dan wisatawan nomor empat besar dari eropa selamat datang di indonesia pm rutte,312,874,8955
497,2019-10-05 17:06:45,2019,10,5,selamat hut ke tni harga saya kepada prajurit tni yang gugur di medan tugas demi tegak daulat nkri juga atas peran tni yang sigap bantu rakyat di wilayah bencana jaga lancar milu dan pasti negara hadir sampai pulau depan indonesia,235,1218,9863
498,2019-10-05 09:01:59,2019,10,5,tentara nasional indonesia adalah milik nasional yang ada di atas semua golong yang senantiasa jamin utuh wilayah nasional dan bangun satu dan solidaritas anak bangsa selamat hari tni ke tni profesional adalah bangga rakyat,298,2086,12824
499,2019-10-04 09:21:27,2019,10,4,kerja keras para manggala agni jajar tni dan polri bppt dan bmkg bnpb serta bpbd dan masyarakat peduli api di sumatra dan kalimantan telah tunjuk hasil alhamdulillah pek akhir bakar hutan dan lahan telah kurang jauh,881,2204,16516
